CASE ID,Activity,current
20189006321,Request completed with account closure,2382965.0
20189006326,Request completed with account closure,136788.0
20189006331,Request completed with account closure,741148.0
20189006333,Request completed with account closure,741049.0
20189006336,Request completed with account closure,654237.0
20189006339,Request completed with account closure,221223.0
20189006341,Request completed with account closure,7661282.0
20189006343,Request completed with account closure,219893.0
20189006346,Request completed with account closure,821302.0
20189006350,Request completed with account closure,1971409.0
20189006352,Request completed with account closure,217674.0
20189006354,Request completed with account closure,217716.0
20189006355,Request completed with account closure,422207.0
20189006366,Request completed with account closure,5569278.0
20189006378,Request completed with account closure,216727.0
20189006382,Request deleted,154838.0
20189006384,Request completed with account closure,648032.0
20189006388,Request completed with account closure,647632.0
20189006395,Request completed with account closure,1968073.0
20189006398,Request completed with account closure,4226352.0
20189006400,Request completed with account closure,4225842.0
20189006401,Request completed with account closure,321126.0
20189006405,Request completed with account closure,215272.0
20189006407,Request completed with account closure,819835.0
20189006408,Request completed with account closure,2287540.0
20189006412,Request completed with account closure,214929.0
20189006415,Request deleted,3120841.0
20189006417,Request deleted,7253364.0
20189006429,Request completed with account closure,645237.0
20189006438,Request completed with account closure,1941281.0
20189006441,Request completed with account closure,1076364.0
20189006448,Request completed with account closure,730479.0
20189006454,Request completed with account closure,212217.0
20189006456,Request completed with account closure,1965491.0
20189006459,Request completed with account closure,211806.0
20189006462,Request deleted,18.0
20189006466,Request completed with account closure,1095625.0
20189006469,Request completed with account closure,2233142.0
20189006471,Request completed with account closure,1074065.0
20189006475,Request completed with account closure,728276.0
20189006479,Request deleted,152.0
20189006492,Request completed with account closure,2022034.0
20189006503,Request completed with account closure,1957389.0
20189006527,Request completed with account closure,154386.0
20189006540,Request completed with account closure,11553532.0
20189006542,Request deleted,27.0
20189006544,Request completed with account closure,584503.0
20189006545,Request completed with account closure,498787.0
20189006547,Request completed with account closure,153203.0
20189006549,Request completed with account closure,151995.0
20189006554,Request deleted,15.0
20189006556,Request completed with account closure,1015868.0
20189006564,Request completed with account closure,151914.0
20189006569,Request completed with account closure,1963869.0
20189006572,Request deleted,335.0
20189006573,Request completed with account closure,151380.0
20189006579,Request completed with account closure,668507.0
20189006584,Request completed with account closure,150678.0
20189006587,Request completed with account closure,754755.0
20189006588,Request deleted,714607.0
20189006594,Request deleted,714414.0
20189006595,Request completed with account closure,1013059.0
20189006596,Request completed with account closure,2222832.0
20189006598,Request completed with account closure,495456.0
20189006601,Request completed with account closure,428464.0
20189006602,Request completed with account closure,1963503.0
20189006606,Request completed with account closure,408041.0
20189006611,Request completed with account closure,407838.0
20189006615,Request completed with account closure,670436.0
20189006622,Request completed with account closure,2221389.0
20189006623,Request completed with account closure,1962487.0
20189006630,Request completed with account closure,4325776.0
20189006636,Request completed with account closure,736441.0
20189006639,Request completed with account closure,147962.0
20189006649,Request completed with account closure,1009950.0
20189006672,Request completed with account closure,491978.0
20189006676,Request completed with account closure,492073.0
20189006691,Request completed with account closure,2822964.0
20189006692,Request completed with account closure,1032548.0
20189006693,Request completed with account closure,145886.0
20189006696,Request completed with account closure,404374.0
20189006712,Request completed with account closure,145359.0
20189006716,Request completed with account closure,1507075.0
20189006721,Request completed with account closure,490433.0
20189006724,Request completed with account closure,490086.0
20189006739,Request completed with account closure,2907914.0
20189006743,Request completed with account closure,144211.0
20189006762,Request completed with account closure,143429.0
20189006766,Request completed with account closure,660170.0
20189006770,Request completed with account closure,401067.0
20189006773,Request completed with account closure,401341.0
20189006775,Request deleted,52.0
20189006779,Request completed with account closure,142814.0
20189006783,Request completed with account closure,2560307.0
20189006784,Request completed with account closure,401002.0
20189006786,Request completed with account closure,2239904.0
20189006787,Request completed with account closure,1716999.0
20189006789,Request completed with account closure,487207.0
20189006813,Request completed with account closure,2213031.0
20189006821,Request completed with account closure,140054.0
20189006827,Request completed with account closure,139693.0
20189006830,Request completed with account closure,1866340.0
20189006841,Request completed with account closure,8860463.0
20189006843,Request completed with account closure,139104.0
20189006847,Request completed with account closure,138738.0
20189006849,Request completed with account closure,1952280.0
20189006853,Request completed with account closure,397115.0
20189006855,Request completed with account closure,2901971.0
20189006856,Request completed with account closure,742673.0
20189006861,Request completed with account closure,655645.0
20189006863,Request completed with account closure,1891511.0
20189006883,Request completed with account closure,132388.0
20189006887,Request completed with account closure,2144658.0
20189006888,Request completed with account closure,390699.0
20189006889,Request completed with account closure,132194.0
20189006892,Request completed with account closure,132058.0
20189006898,Request completed with account closure,1815269.0
20189006899,Request completed with account closure,131739.0
20189006900,Request completed with account closure,994653.0
20189006901,Request completed with account closure,476204.0
20189006902,Request completed with account closure,494139.0
20189006906,Request completed with account closure,2135146.0
20189006917,Request completed with account closure,648498.0
20189006919,Request completed with account closure,993960.0
20189006923,Request completed with account closure,2289406.0
20189006925,Request completed with account closure,665816.0
20189006929,Request deleted,59.0
20189006930,Request completed with account closure,647925.0
20189006936,Request completed with account closure,560574.0
20189006947,Request completed with account closure,385893.0
20189006952,Request completed with account closure,2288088.0
20189006955,Request completed with account closure,474478.0
20189006963,Request completed with account closure,387126.0
20189006966,Request completed with account closure,473542.0
20189006973,Request completed with account closure,386790.0
20189006976,Request completed with account closure,386709.0
20189006979,Request completed with account closure,383261.0
20189006983,Request completed with account closure,1855344.0
20189006986,Request completed with account closure,385313.0
20189007008,Request completed with account closure,2133826.0
20189007010,Request completed with account closure,384713.0
20189007014,Request completed with account closure,470839.0
20189007022,Request completed with account closure,642486.0
20189007026,Request completed with account closure,641936.0
20189007033,Request completed with account closure,381425.0
20189007035,Request completed with account closure,381253.0
20189007043,Request deleted,141.0
20189007044,Request completed with account closure,379141.0
20189007047,Request completed with account closure,462477.0
20189007059,Request completed with account closure,2314908.0
20189007062,Request completed with account closure,326747.0
20189007063,Request completed with account closure,326712.0
20189007069,Request completed with account closure,522030.0
20189007079,Request completed with account closure,1620324.0
20189007082,Request completed with account closure,583526.0
20189007091,Request deleted,14.0
20189007096,Request completed with account closure,582987.0
20189007100,Request completed with account closure,410544.0
20189007102,Request completed with account closure,12588207.0
20189007115,Request deleted,260008.0
20189007116,Request completed with account closure,409560.0
20189007117,Request deleted,22.0
20189007122,Request completed with account closure,409128.0
20189007125,Request deleted,21.0
20189007132,Request completed with account closure,4663101.0
20189007137,Request completed with account closure,580662.0
20189007145,Request deleted,263548.0
20189007149,Request completed with account closure,1815770.0
20189007150,Request completed with account closure,407644.0
20189007161,Request deleted,262600.0
20189007162,Request completed with account closure,1789540.0
20189007165,Request deleted,47.0
20189007166,Request completed with account closure,578905.0
20189007175,Request completed with account closure,319358.0
20189007177,Request completed with account closure,405681.0
20189007180,Request completed with account closure,664558.0
20189007183,Request completed with account closure,923178.0
20189007187,Request completed with account closure,1873548.0
20189007195,Request completed with account closure,663699.0
20189007199,Request completed with account closure,2076111.0
20189007207,Request completed with account closure,1786734.0
20189007213,Request deleted,1913.0
20189007220,Request completed with account closure,575819.0
20189007223,Request completed with account closure,316739.0
20189007224,Request completed with account closure,2847000.0
20189007225,Request completed with account closure,2673014.0
20189007232,Request completed with account closure,2047296.0
20189007233,Request completed with account closure,315353.0
20189007236,Request completed with account closure,661106.0
20189007237,Request completed with account closure,1784840.0
20189007244,Request completed with account closure,660364.0
20189007254,Request completed with account closure,2214676.0
20189007266,Request completed with account closure,1633625.0
20189007269,Request completed with account closure,2214660.0
20189007271,Request deleted,31.0
20189007274,Request completed with account closure,314642.0
20189007278,Request completed with account closure,590876.0
20189007279,Request completed with account closure,314539.0
20189007283,Request completed with account closure,314501.0
20189007286,Request completed with account closure,314374.0
20189007287,Request completed with account closure,314259.0
20189007292,Request completed with account closure,400488.0
20189007295,Request completed with account closure,400446.0
20189007298,Request completed with account closure,944161.0
20189007308,Request completed with account closure,399669.0
20189007311,Request completed with account closure,2126334.0
20189007317,Request completed with account closure,916881.0
20189007321,Request completed with account closure,6914131.0
20189007329,Request deleted,33.0
20189007330,Request completed with account closure,311958.0
20189007336,Request completed with account closure,311235.0
20189007343,Request deleted,180.0
20189007344,Request completed with account closure,311258.0
20189007357,Request completed with account closure,6032941.0
20189007362,Request completed with account closure,2728679.0
20189007367,Request completed with account closure,396355.0
20189007368,Request completed with account closure,310194.0
20189007370,Request completed with account closure,309996.0
20189007372,Request completed with account closure,396470.0
20189007381,Request deleted,76.0
20189007398,Request completed with account closure,306811.0
20189007399,Request completed with account closure,306631.0
20189007402,Request completed with account closure,306091.0
20189007404,Request completed with account closure,1860481.0
20189007405,Request completed with account closure,304755.0
20189007409,Request completed with account closure,304708.0
20189007417,Request completed with account closure,1773108.0
20189007422,Request completed with account closure,303758.0
20189007430,Request completed with account closure,303316.0
20189007431,Request completed with account closure,303291.0
20189007436,Request deleted,46.0
20189007437,Request completed with account closure,302714.0
20189007444,Request completed with account closure,5914121.0
20189007448,Request completed with account closure,302611.0
20189007451,Request completed with account closure,1771479.0
20189007455,Request deleted,23.0
20189007458,Request completed with account closure,302138.0
20189007469,Request completed with account closure,387614.0
20189007478,Request deleted,24.0
20189007488,Request completed with account closure,471115.0
20189007493,Request completed with account closure,1446034.0
20189007494,Request completed with account closure,643233.0
20189007499,Request completed with account closure,383573.0
20189007501,Request completed with account closure,383291.0
20189007507,Request deleted,21.0
20189007514,Request completed with account closure,638882.0
20189007515,Request completed with account closure,380253.0
20189007518,Request completed with account closure,549788.0
20189007529,Request completed with account closure,326073.0
20189007539,Request completed with account closure,326016.0
20189007591,Request completed with account closure,1826575.0
20189007615,Request deleted,1698.0
20189007624,Request completed with account closure,1471137.0
20189007628,Request completed with account closure,236437.0
20189007643,Request completed with account closure,1617930.0
20189007645,Request completed with account closure,1811631.0
20189007646,Request completed with account closure,1824101.0
20189007648,Request completed with account closure,321909.0
20189007651,Request completed with account closure,1532111.0
20189007654,Request completed with account closure,149465.0
20189007661,Request completed with account closure,1531540.0
20189007662,Request completed with account closure,321160.0
20189007663,Request completed with account closure,149015.0
20189007673,Request completed with account closure,148634.0
20189007685,Request completed with account closure,147817.0
20189007688,Request completed with account closure,319843.0
20189007699,Request completed with account closure,664481.0
20189007706,Request completed with account closure,146556.0
20189007711,Request completed with account closure,1461462.0
20189007716,Request completed with account closure,146058.0
20189007719,Request completed with account closure,1354557.0
20189007720,Request completed with account closure,2218319.0
20189007725,Request completed with account closure,1354403.0
20189007727,Request completed with account closure,1354263.0
20189007729,Request completed with account closure,145543.0
20189007730,Request completed with account closure,1354138.0
20189007731,Request completed with account closure,404280.0
20189007737,Request completed with account closure,145169.0
20189007738,Request completed with account closure,230648.0
20189007740,Request completed with account closure,144983.0
20189007747,Request completed with account closure,1612732.0
20189007751,Request completed with account closure,144458.0
20189007755,Request completed with account closure,1553000.0
20189007770,Request completed with account closure,660727.0
20189007771,Request completed with account closure,143246.0
20189007778,Request completed with account closure,142516.0
20189007784,Request deleted,18.0
20189007794,Request completed with account closure,400687.0
20189007805,Request completed with account closure,1523516.0
20189007808,Request completed with account closure,141059.0
20189007812,Request completed with account closure,1815079.0
20189007821,Request completed with account closure,12144841.0
20189007823,Request completed with account closure,2211164.0
20189007828,Request completed with account closure,1807484.0
20189007829,Request completed with account closure,398669.0
20189007843,Request completed with account closure,1547514.0
20189007845,Request completed with account closure,1001324.0
20189007850,Request completed with account closure,6699647.0
20189007854,Request completed with account closure,137985.0
20189007859,Request completed with account closure,2406443.0
20189007860,Request completed with account closure,1519965.0
20189007861,Request completed with account closure,1164331.0
20189007870,Request completed with account closure,1277351.0
20189007875,Request completed with account closure,1797303.0
20189007877,Request completed with account closure,394619.0
20189007878,Request completed with account closure,306053.0
20189007882,Request completed with account closure,2031736.0
20189007884,Request completed with account closure,649662.0
20189007885,Request completed with account closure,217744.0
20189007888,Request completed with account closure,3010144.0
20189007900,Request completed with account closure,7383601.0
20189007901,Request completed with account closure,216629.0
20189007902,Request completed with account closure,1790851.0
20189007903,Request completed with account closure,648318.0
20189007905,Request completed with account closure,993321.0
20189007906,Request completed with account closure,1511978.0
20189007911,Request deleted,30.0
20189007912,Request completed with account closure,149938.0
20189007914,Request completed with account closure,215971.0
20189007917,Request completed with account closure,215749.0
20189007918,Request completed with account closure,4294618.0
20189007921,Request deleted,20.0
20189007923,Request completed with account closure,129911.0
20189007925,Request deleted,136.0
20189007934,Request completed with account closure,144869.0
20189007940,Request completed with account closure,128309.0
20189007942,Request deleted,7411312.0
20189007943,Request completed with account closure,213646.0
20189007944,Request completed with account closure,144831.0
20189007948,Request completed with account closure,5049866.0
20189007950,Request completed with account closure,1536163.0
20189007967,Request completed with account closure,1358426.0
20189007971,Request completed with account closure,3957799.0
20189007974,Request completed with account closure,643754.0
20189007978,Request completed with account closure,4547683.0
20189007984,Request completed with account closure,816499.0
20189007986,Request completed with account closure,2139341.0
20189007999,Request completed with account closure,1505406.0
20189008005,Request completed with account closure,1783134.0
20189008008,Request completed with account closure,754006.0
20189008032,Request completed with account closure,238920.0
20189008039,Request completed with account closure,915486.0
20189008042,Request completed with account closure,255200.0
20189008044,Request completed with account closure,583730.0
20189008045,Request completed with account closure,152100.0
20189008052,Request completed with account closure,583607.0
20189008054,Request completed with account closure,1386082.0
20189008077,Request completed with account closure,236969.0
20189008079,Request completed with account closure,1877886.0
20189008082,Request deleted,48.0
20189008090,Request completed with account closure,581813.0
20189008103,Request completed with account closure,581272.0
20189008107,Request completed with account closure,1876894.0
20189008109,Request completed with account closure,149289.0
20189008128,Request completed with account closure,1443869.0
20189008133,Request completed with account closure,1468841.0
20189008135,Request completed with account closure,321218.0
20189008139,Request completed with account closure,2393637.0
20189008148,Request completed with account closure,1270640.0
20189008154,Request completed with account closure,1470711.0
20189008163,Request completed with account closure,578962.0
20189008169,Request completed with account closure,146779.0
20189008175,Request completed with account closure,1269460.0
20189008188,Request completed with account closure,578086.0
20189008202,Request completed with account closure,145514.0
20189008206,Request completed with account closure,12063849.0
20189008221,Request completed with account closure,144428.0
20189008222,Request deleted,684715.0
20189008230,Request completed with account closure,230600.0
20189008232,Request completed with account closure,1267132.0
20189008247,Request completed with account closure,144005.0
20189008257,Request completed with account closure,143639.0
20189008264,Request completed with account closure,1439861.0
20189008265,Request completed with account closure,143287.0
20189008266,Request completed with account closure,143006.0
20189008279,Request completed with account closure,1524951.0
20189008284,Request completed with account closure,142570.0
20189008286,Request completed with account closure,142417.0
20189008301,Request completed with account closure,141795.0
20189008302,Request completed with account closure,141979.0
20189008305,Request completed with account closure,141790.0
20189008309,Request completed with account closure,227944.0
20189008319,Request completed with account closure,227615.0
20189008328,Request completed with account closure,1437700.0
20189008329,Request completed with account closure,1523048.0
20189008333,Request completed with account closure,140765.0
20189008340,Request deleted,37.0
20189008341,Request completed with account closure,917103.0
20189008343,Request completed with account closure,140362.0
20189008348,Request deleted,36.0
20189008351,Request completed with account closure,139566.0
20189008353,Request completed with account closure,225962.0
20189008362,Request completed with account closure,139327.0
20189008364,Request completed with account closure,1261881.0
20189008371,Request completed with account closure,1951947.0
20189008386,Request completed with account closure,138146.0
20189008391,Request completed with account closure,1865117.0
20189008394,Request completed with account closure,223966.0
20189008396,Request completed with account closure,137698.0
20189008398,Request completed with account closure,137468.0
20189008399,Request completed with account closure,1336417.0
20189008420,Request completed with account closure,1514181.0
20189008425,Request completed with account closure,131462.0
20189008433,Request completed with account closure,130634.0
20189008437,Request completed with account closure,1512738.0
20189008443,Request completed with account closure,4211819.0
20189008451,Request completed with account closure,154138.0
20189008459,Request completed with account closure,1426383.0
20189008461,Request completed with account closure,129721.0
20189008462,Request completed with account closure,1789599.0
20189008470,Request completed with account closure,238048.0
20189008484,Request completed with account closure,214798.0
20189008485,Request completed with account closure,835663.0
20189008494,Request completed with account closure,214383.0
20189008507,Request completed with account closure,126549.0
20189008515,Request completed with account closure,1790949.0
20189008522,Request completed with account closure,1790504.0
20189008528,Request completed with account closure,1422034.0
20189008535,Request completed with account closure,4144671.0
20189008537,Request completed with account closure,556677.0
20189008544,Request completed with account closure,2455883.0
20189008550,Request completed with account closure,1868434.0
20189008560,Request completed with account closure,209308.0
20189008567,Request completed with account closure,208767.0
20189008577,Request completed with account closure,1417593.0
20189008580,Request completed with account closure,1934028.0
20189008582,Request completed with account closure,550602.0
20189008583,Request completed with account closure,203962.0
20189008585,Request completed with account closure,202361.0
20189008586,Request completed with account closure,1412332.0
20189008602,Request deleted,54.0
20189008605,Request completed with account closure,1707069.0
20189008609,Request completed with account closure,4902956.0
20189008613,Request completed with account closure,406658.0
20189008621,Request completed with account closure,496674.0
20189008624,Request completed with account closure,238289.0
20189008633,Request completed with account closure,1187001.0
20189008638,Request completed with account closure,1446396.0
20189008646,Request completed with account closure,150337.0
20189008648,Request completed with account closure,236832.0
20189008664,Request completed with account closure,2481555.0
20189008667,Request completed with account closure,1876435.0
20189008681,Request completed with account closure,148209.0
20189008684,Request completed with account closure,1875563.0
20189008689,Request completed with account closure,148033.0
20189008700,Request completed with account closure,147035.0
20189008702,Request completed with account closure,4289494.0
20189008717,Request completed with account closure,145492.0
20189008718,Request completed with account closure,144894.0
20189008720,Request completed with account closure,1786279.0
20189008721,Request deleted,688312.0
20189008722,Request completed with account closure,490640.0
20189008743,Request completed with account closure,144110.0
20189008746,Request completed with account closure,1438929.0
20189008751,Request completed with account closure,143886.0
20189008754,Request completed with account closure,1809048.0
20189008776,Request completed with account closure,1385883.0
20189008777,Request completed with account closure,229207.0
20189008778,Request deleted,13.0
20189008780,Request completed with account closure,2042402.0
20189008792,Request completed with account closure,1284473.0
20189008793,Request completed with account closure,1720945.0
20189008795,Request completed with account closure,487075.0
20189008798,Request completed with account closure,141729.0
20189008808,Request completed with account closure,4974557.0
20189008813,Request deleted,71.0
20189008816,Request completed with account closure,1695035.0
20189008819,Request completed with account closure,486092.0
20189008821,Request completed with account closure,484529.0
20189008833,Request completed with account closure,1350191.0
20189008848,Request completed with account closure,1693627.0
20189008876,Request completed with account closure,132978.0
20189008886,Request deleted,72204.0
20189008900,Request completed with account closure,136923.0
20189008902,Request completed with account closure,1347148.0
20189008918,Request completed with account closure,480401.0
20189008922,Request completed with account closure,4989645.0
20189008927,Request completed with account closure,1684350.0
20189008930,Request completed with account closure,131202.0
20189008943,Request completed with account closure,2977130.0
20189008945,Request deleted,58.0
20189008966,Request completed with account closure,215452.0
20189008974,Request completed with account closure,1683102.0
20189008975,Request completed with account closure,128501.0
20189008982,Request completed with account closure,1706965.0
20189008983,Request completed with account closure,1187304.0
20189008992,Request completed with account closure,730053.0
20189009007,Request completed with account closure,1421692.0
20189009009,Request completed with account closure,212925.0
20189009016,Request completed with account closure,141353.0
20189009018,Request completed with account closure,2025031.0
20189009028,Request completed with account closure,1678715.0
20189009033,Request completed with account closure,2308657.0
20189009048,Request deleted,28.0
20189009066,Request completed with account closure,2226648.0
20189009072,Request completed with account closure,153676.0
20189009073,Request completed with account closure,1277031.0
20189009078,Request completed with account closure,1275962.0
20189009079,Request completed with account closure,1276582.0
20189009082,Request completed with account closure,1361866.0
20189009090,Request deleted,829.0
20189009094,Request completed with account closure,148995.0
20189009099,Request completed with account closure,409664.0
20189009103,Request completed with account closure,410244.0
20189009110,Request deleted,699.0
20189009111,Request completed with account closure,1100729.0
20189009114,Request deleted,60.0
20189009121,Request completed with account closure,432903.0
20189009132,Request completed with account closure,1963710.0
20189009140,Request completed with account closure,8007898.0
20189009154,Request completed with account closure,1272996.0
20189009157,Request completed with account closure,1786954.0
20189009169,Request completed with account closure,1702616.0
20189009174,Request completed with account closure,148089.0
20189009178,Request completed with account closure,147949.0
20189009184,Request deleted,9666.0
20189009190,Request completed with account closure,147087.0
20189009192,Request completed with account closure,1786942.0
20189009193,Request completed with account closure,1096551.0
20189009197,Request deleted,670146.0
20189009200,Request deleted,2374.0
20189009202,Request completed with account closure,405219.0
20189009204,Request completed with account closure,2218989.0
20189009207,Request completed with account closure,1614325.0
20189009209,Request deleted,27.0
20189009214,Request completed with account closure,404528.0
20189009218,Request completed with account closure,403631.0
20189009224,Request completed with account closure,145490.0
20189009228,Request completed with account closure,1354408.0
20189009231,Request completed with account closure,145162.0
20189009241,Request completed with account closure,1546371.0
20189009249,Request completed with account closure,4632161.0
20189009254,Request completed with account closure,139737.0
20189009257,Request completed with account closure,143589.0
20189009258,Request completed with account closure,2408734.0
20189009259,Request completed with account closure,1266492.0
20189009261,Request completed with account closure,1267047.0
20189009265,Request completed with account closure,143095.0
20189009277,Request completed with account closure,141990.0
20189009282,Request completed with account closure,400450.0
20189009291,Request completed with account closure,141234.0
20189009298,Request completed with account closure,1264415.0
20189009301,Request completed with account closure,140706.0
20189009307,Request completed with account closure,398090.0
20189009309,Request deleted,31.0
20189009311,Request completed with account closure,1349404.0
20189009319,Request completed with account closure,1541982.0
20189009333,Request completed with account closure,1262031.0
20189009336,Request completed with account closure,397159.0
20189009341,Request completed with account closure,1545401.0
20189009345,Request completed with account closure,138003.0
20189009346,Request completed with account closure,1715803.0
20189009348,Request completed with account closure,137885.0
20189009351,Request completed with account closure,137671.0
20189009352,Request completed with account closure,1545677.0
20189009354,Request deleted,75940.0
20189009357,Request completed with account closure,4909719.0
20189009362,Request completed with account closure,136998.0
20189009369,Request completed with account closure,330841.0
20189009370,Request completed with account closure,1084971.0
20189009372,Request completed with account closure,416676.0
20189009374,Request completed with account closure,1258548.0
20189009376,Request completed with account closure,134143.0
20189009388,Request completed with account closure,1255378.0
20189009390,Request completed with account closure,5829466.0
20189009397,Request completed with account closure,389665.0
20189009400,Request completed with account closure,5825201.0
20189009404,Request completed with account closure,389336.0
20189009408,Request completed with account closure,1621648.0
20189009411,Request completed with account closure,130178.0
20189009422,Request completed with account closure,129470.0
20189009425,Request deleted,15.0
20189009431,Request completed with account closure,1620414.0
20189009434,Request completed with account closure,128859.0
20189009439,Request completed with account closure,386462.0
20189009454,Request completed with account closure,1249203.0
20189009456,Request completed with account closure,384280.0
20189009459,Request completed with account closure,1703445.0
20189009462,Request completed with account closure,124828.0
20189009467,Request completed with account closure,124306.0
20189009468,Request completed with account closure,382485.0
20189009472,Request completed with account closure,381846.0
20189009473,Request completed with account closure,1246756.0
20189009477,Request completed with account closure,381146.0
20189009480,Request completed with account closure,1245944.0
20189009494,Request completed with account closure,351936.0
20189009511,Request completed with account closure,351879.0
20189009514,Request completed with account closure,351964.0
20189009551,Request completed with account closure,351329.0
20189009560,Request completed with account closure,1016500.0
20189009563,Request completed with account closure,325335.0
20189009566,Request completed with account closure,7837043.0
20189009569,Request completed with account closure,1533762.0
20189009577,Request completed with account closure,511576.0
20189009578,Request completed with account closure,323905.0
20189009579,Request completed with account closure,1619156.0
20189009586,Request completed with account closure,1188393.0
20189009594,Request completed with account closure,1188130.0
20189009596,Request completed with account closure,1704963.0
20189009604,Request completed with account closure,1187342.0
20189009605,Request completed with account closure,1271155.0
20189009607,Request completed with account closure,322270.0
20189009619,Request completed with account closure,1012277.0
20189009631,Request deleted,23170.0
20189009632,Request completed with account closure,1209648.0
20189009644,Request completed with account closure,1011150.0
20189009645,Request completed with account closure,11740011.0
20189009667,Request completed with account closure,1184722.0
20189009676,Request completed with account closure,1010079.0
20189009680,Request completed with account closure,1526968.0
20189009688,Request completed with account closure,1467779.0
20189009705,Request completed with account closure,316883.0
20189009706,Request completed with account closure,1181684.0
20189009708,Request completed with account closure,1525777.0
20189009715,Request deleted,29.0
20189009728,Request completed with account closure,2215695.0
20189009729,Request completed with account closure,1263808.0
20189009742,Request completed with account closure,4831840.0
20189009743,Request completed with account closure,1165975.0
20189009745,Request completed with account closure,314688.0
20189009758,Request completed with account closure,313676.0
20189009761,Request completed with account closure,2661996.0
20189009769,Request completed with account closure,1456894.0
20189009770,Request completed with account closure,1263100.0
20189009778,Request completed with account closure,1520927.0
20189009795,Request completed with account closure,1863576.0
20189009797,Request completed with account closure,1630709.0
20189009799,Request completed with account closure,1203067.0
20189009801,Request completed with account closure,1001651.0
20189009804,Request completed with account closure,310437.0
20189009806,Request deleted,13.0
20189009810,Request completed with account closure,310281.0
20189009816,Request completed with account closure,310082.0
20189009818,Request completed with account closure,310053.0
20189009822,Request completed with account closure,309644.0
20189009831,Request completed with account closure,1174191.0
20189009842,Request completed with account closure,2208388.0
20189009843,Request deleted,16.0
20189009849,Request completed with account closure,6895474.0
20189009852,Request completed with account closure,1171949.0
20189009854,Request completed with account closure,306723.0
20189009856,Request completed with account closure,910171.0
20189009859,Request completed with account closure,1599340.0
20189009861,Request completed with account closure,2144129.0
20189009865,Request completed with account closure,2290593.0
20189009866,Request completed with account closure,1685686.0
20189009869,Request completed with account closure,1512367.0
20189009873,Request completed with account closure,1858089.0
20189009885,Request completed with account closure,1168244.0
20189009893,Request completed with account closure,1253366.0
20189009910,Request completed with account closure,1166669.0
20189009916,Request completed with account closure,1251382.0
20189009920,Request completed with account closure,1166079.0
20189009929,Request completed with account closure,1251100.0
20189009932,Request completed with account closure,1855180.0
20189009935,Request completed with account closure,1165441.0
20189009939,Request completed with account closure,1165382.0
20189009946,Request completed with account closure,2051034.0
20189009950,Request completed with account closure,1681499.0
20189009960,Request completed with account closure,1249327.0
20189009961,Request deleted,1047.0
20189009969,Request completed with account closure,2043705.0
20189009970,Request completed with account closure,1507480.0
20189009979,Request completed with account closure,2197816.0
20189009985,Request completed with account closure,1592826.0
20189009992,Request completed with account closure,1161212.0
20189009993,Request completed with account closure,1445454.0
20189010000,Request completed with account closure,1244161.0
20189010002,Request completed with account closure,1244040.0
20191000005,Request completed with account closure,1190432.0
20191000006,Request completed with account closure,1190447.0
20191000007,Request completed with account closure,844715.0
20191000023,Request deleted,65.0
20191000025,Request completed with account closure,1189325.0
20191000028,Request completed with account closure,1289347.0
20191000032,Request completed with account closure,1102485.0
20191000034,Request deleted,16.0
20191000035,Request completed with account closure,1102376.0
20191000036,Request completed with account closure,583532.0
20191000037,Request completed with account closure,267585.0
20191000045,Request completed with account closure,1210108.0
20191000048,Request completed with account closure,842925.0
20191000068,Request completed with account closure,1187980.0
20191000081,Request completed with account closure,1100973.0
20191000090,Request completed with account closure,1100567.0
20191000094,Request completed with account closure,1100359.0
20191000096,Request completed with account closure,1187075.0
20191000098,Request completed with account closure,1100363.0
20191000100,Request completed with account closure,1186954.0
20191000102,Request completed with account closure,1100282.0
20191000109,Request completed with account closure,841254.0
20191000120,Request completed with account closure,1186506.0
20191000126,Request completed with account closure,1186262.0
20191000138,Request completed with account closure,1186116.0
20191000143,Request completed with account closure,1099290.0
20191000160,Request completed with account closure,1098881.0
20191000176,Request completed with account closure,1271588.0
20191000186,Request completed with account closure,1271669.0
20191000189,Request completed with account closure,1184898.0
20191000192,Request completed with account closure,1097716.0
20191000208,Request completed with account closure,838687.0
20191000209,Request completed with account closure,838692.0
20191000212,Request completed with account closure,1184444.0
20191000224,Request completed with account closure,1292670.0
20191000234,Request completed with account closure,664931.0
20191000237,Request completed with account closure,1701026.0
20191000243,Request completed with account closure,1183478.0
20191000245,Request completed with account closure,1204743.0
20191000260,Request completed with account closure,4206002.0
20191000271,Request completed with account closure,836970.0
20191000275,Request completed with account closure,1094831.0
20191000286,Request completed with account closure,663328.0
20191000292,Request completed with account closure,836305.0
20191000294,Request completed with account closure,666612.0
20191000301,Request deleted,59.0
20191000306,Request deleted,1315789.0
20191000316,Request completed with account closure,1094401.0
20191000325,Request completed with account closure,835397.0
20191000329,Request completed with account closure,1093605.0
20191000331,Request completed with account closure,1180650.0
20191000338,Request completed with account closure,661729.0
20191000339,Request completed with account closure,834775.0
20191000341,Request completed with account closure,834465.0
20191000342,Request completed with account closure,661470.0
20191000354,Request completed with account closure,1178717.0
20191000355,Request completed with account closure,1179962.0
20191000358,Request completed with account closure,1092806.0
20191000359,Request deleted,72.0
20191000377,Request deleted,392.0
20191000385,Request completed with account closure,660357.0
20191000389,Request completed with account closure,833211.0
20191000392,Request completed with account closure,833390.0
