,0
SR_Number,1-717795233
Status,-254.3394289790561
ACTIVITY,23.500584183048723
Involved_ST_Function_Div,-23.644120853992046
Involved_Org_line_3,-275.78727574415666
Involved_ST,-130.18340233995264
SR_Latest_Impact,-465.56603272140245
Product,-167.21855021161528
Country,47.977619009412095
Owner_Country,-366.1163306225405
time_from_start,-504.4402660785422
time_from_previous_event(start),-9.3843526972545
daytime,15134.435320698736
weekday,-6.595377430714917
# ACTIVITY=In Progress,24.1228403259516
# ACTIVITY=Awaiting Assignment,40.77816180192338
# ACTIVITY=Resolved,4.592374529310348
# ACTIVITY=Assigned,38.50073968713328
# ACTIVITY=Closed,3.1992784029511645
# ACTIVITY=Wait - User,33.8611134358916
# ACTIVITY=Wait - Implementation,10.17178605310743
# ACTIVITY=Wait,27.573005494146063
# ACTIVITY=Wait - Vendor,1.4286090216917764
# ACTIVITY=In Call,0.08657067051444615
# ACTIVITY=Wait - Customer,0.4984003125154481
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
