,0
SR_Number,1-728565252
Status,-211.30015552928523
ACTIVITY,-8.851310767800605
Involved_ST_Function_Div,26.848368745151387
Involved_Org_line_3,-149.02156045442706
Involved_ST,36.70620125025341
SR_Latest_Impact,-603.6712202527685
Product,111.82263428300058
Country,-27.07081931249827
Owner_Country,-314.1564306365033
time_from_start,-335.5096659003931
time_from_previous_event(start),-2.741284581200532
daytime,14764.999459930224
weekday,-7.395801841289296
# ACTIVITY=In Progress,-35.73553740115889
# ACTIVITY=Awaiting Assignment,4.231906382100103
# ACTIVITY=Resolved,1.5178770992242079
# ACTIVITY=Assigned,27.882430281188977
# ACTIVITY=Closed,3.0327443759677526
# ACTIVITY=Wait - User,18.558553581352914
# ACTIVITY=Wait - Implementation,8.323280514008575
# ACTIVITY=Wait,18.157158023070753
# ACTIVITY=Wait - Vendor,1.4564141083685238
# ACTIVITY=In Call,0.39548745943392355
# ACTIVITY=Wait - Customer,0.43474852598209623
# ACTIVITY=Unmatched,-2.766447542783964e-06
# ACTIVITY=Cancelled,0.0
