,0
SR_Number,1-730833007
Status,-288.65898330676623
ACTIVITY,-42.100808029369254
Involved_ST_Function_Div,19.62201414562283
Involved_Org_line_3,-167.7537344935031
Involved_ST,-247.50179888204653
SR_Latest_Impact,-532.0937807882128
Product,-526.5231438011997
Country,81.7868543230167
Owner_Country,-246.01579599648187
time_from_start,-370.33700054119
time_from_previous_event(start),-9.651403772821446
daytime,14582.83372158648
weekday,-6.194922047044569
# ACTIVITY=In Progress,21.105490745529984
# ACTIVITY=Awaiting Assignment,33.88001224112546
# ACTIVITY=Resolved,2.5687540228924792
# ACTIVITY=Assigned,36.94306298892995
# ACTIVITY=Closed,3.1116278715436265
# ACTIVITY=Wait - User,24.486374266086955
# ACTIVITY=Wait - Implementation,5.815996574158455
# ACTIVITY=Wait,15.295640397121748
# ACTIVITY=Wait - Vendor,1.0123352000455776
# ACTIVITY=In Call,1.0276039355983537
# ACTIVITY=Wait - Customer,0.43792823382275076
# ACTIVITY=Unmatched,1.2263234698993077e-05
# ACTIVITY=Cancelled,0.0
