,0
SR_Number,1-730884191
Status,-226.99925520780718
ACTIVITY,36.33041264275552
Involved_ST_Function_Div,-132.73058547658616
Involved_Org_line_3,-126.92381921731993
Involved_ST,-172.1514726611221
SR_Latest_Impact,-711.9532648993161
Product,-374.03117207321446
Country,-94.62167654570878
Owner_Country,-347.2709699445276
time_from_start,-342.30639133517417
time_from_previous_event(start),-3.5156972703335314
daytime,14677.15937843741
weekday,-5.951018884174404
# ACTIVITY=In Progress,3.143572694443567
# ACTIVITY=Awaiting Assignment,-16.37055927678888
# ACTIVITY=Resolved,3.172213588957971
# ACTIVITY=Assigned,26.422661906343343
# ACTIVITY=Closed,3.03494712009054
# ACTIVITY=Wait - User,12.890969723842412
# ACTIVITY=Wait - Implementation,4.937817556812151
# ACTIVITY=Wait,22.231040165063618
# ACTIVITY=Wait - Vendor,1.3698410357976758
# ACTIVITY=In Call,0.486345579551483
# ACTIVITY=Wait - Customer,0.4257321717967714
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
