,0
SR_Number,1-731336210
Status,-299.77136981951776
ACTIVITY,53.9317449978042
Involved_ST_Function_Div,-8.24664573368875
Involved_Org_line_3,-275.359681114152
Involved_ST,-4.692050769448132
SR_Latest_Impact,1214.9308409362425
Product,-203.7367665146883
Country,93.24880176534316
Owner_Country,-440.4296956991464
time_from_start,-630.7653848527588
time_from_previous_event(start),-8.295403114807657
daytime,16537.00498838743
weekday,-8.129402572318426
# ACTIVITY=In Progress,-28.371813962842634
# ACTIVITY=Awaiting Assignment,61.430899511942734
# ACTIVITY=Resolved,5.854588298142744
# ACTIVITY=Assigned,25.88858099612437
# ACTIVITY=Closed,2.030741576322289
# ACTIVITY=Wait - User,16.379470839126842
# ACTIVITY=Wait - Implementation,9.0321974044512
# ACTIVITY=Wait,29.91704698219196
# ACTIVITY=Wait - Vendor,1.4786315054873571
# ACTIVITY=In Call,0.5447132150959764
# ACTIVITY=Wait - Customer,0.5022635895481377
# ACTIVITY=Unmatched,5.867567073265179e-06
# ACTIVITY=Cancelled,0.0
