,0
SR_Number,1-729463406
Status,-332.9754570427157
ACTIVITY,-2.4412716000818304
Involved_ST_Function_Div,-167.56146072039778
Involved_Org_line_3,-350.0556064698546
Involved_ST,-48.01007830710586
SR_Latest_Impact,1320.9322615683654
Product,-85.01862239506102
Country,534.8550383674109
Owner_Country,-491.1445424152386
time_from_start,-487.4956303171014
time_from_previous_event(start),-2.876204248451528
daytime,16712.96622615609
weekday,-6.719338592660557
# ACTIVITY=In Progress,-54.77472307324817
# ACTIVITY=Awaiting Assignment,5.80695247869111
# ACTIVITY=Resolved,7.372256420925089
# ACTIVITY=Assigned,25.616219006084233
# ACTIVITY=Closed,3.0031660681787318
# ACTIVITY=Wait - User,0.487801928858194
# ACTIVITY=Wait - Implementation,2.2869225154254886
# ACTIVITY=Wait,31.342901561424593
# ACTIVITY=Wait - Vendor,1.887492514682326
# ACTIVITY=In Call,0.5927934049177283
# ACTIVITY=Wait - Customer,0.5071165838897221
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
