,0
SR_Number,1-708954745
Status,-351.67641311721167
ACTIVITY,-19.68304551789606
Involved_ST_Function_Div,-63.49758333103255
Involved_Org_line_3,-228.04949793127184
Involved_ST,-80.48640509330424
SR_Latest_Impact,1116.19796453621
Product,-657.6528457976401
Country,-88.43864234658759
Owner_Country,-470.18435303149477
time_from_start,-566.3218360782585
time_from_previous_event(start),-0.2866527936930104
daytime,16272.534886839607
weekday,-8.657471074217183
# ACTIVITY=In Progress,16.208454623570944
# ACTIVITY=Awaiting Assignment,46.01063853541907
# ACTIVITY=Resolved,7.358317794219575
# ACTIVITY=Assigned,21.667340316049465
# ACTIVITY=Closed,2.8658484579839927
# ACTIVITY=Wait - User,12.394132649618614
# ACTIVITY=Wait - Implementation,8.62918262758682
# ACTIVITY=Wait,32.88741218427704
# ACTIVITY=Wait - Vendor,1.4789564948557288
# ACTIVITY=In Call,1.5471384408385693
# ACTIVITY=Wait - Customer,0.5179537840084029
# ACTIVITY=Unmatched,-1.5166757718355169e-05
# ACTIVITY=Cancelled,0.0
