,0
SR_Number,1-707771775
Status,-360.7454850364253
ACTIVITY,-12.334206588211279
Involved_ST_Function_Div,-112.28095316681846
Involved_Org_line_3,-372.32195325462857
Involved_ST,-32.65722174555863
SR_Latest_Impact,-10.348160203407028
Product,-467.00631486648206
Country,-492.9860871061227
Owner_Country,-443.46068523559364
time_from_start,-469.1158433423368
time_from_previous_event(start),12.278405947031123
daytime,14679.24279674264
weekday,-5.395177475536024
# ACTIVITY=In Progress,-18.29774445962484
# ACTIVITY=Awaiting Assignment,36.91312880276437
# ACTIVITY=Resolved,6.3109388334754435
# ACTIVITY=Assigned,22.470568859855312
# ACTIVITY=Closed,1.667947878729395
# ACTIVITY=Wait - User,18.63951692955883
# ACTIVITY=Wait - Implementation,8.824424485672498
# ACTIVITY=Wait,27.928375511132465
# ACTIVITY=Wait - Vendor,0.9824734747415175
# ACTIVITY=In Call,0.5823096054114012
# ACTIVITY=Wait - Customer,0.4610158699195379
# ACTIVITY=Unmatched,3.7502257627911586e-06
# ACTIVITY=Cancelled,0.0
