,0
SR_Number,1-729463781
Status,-338.10380374024425
ACTIVITY,4.991552370702214
Involved_ST_Function_Div,-173.26793326592596
Involved_Org_line_3,-351.569883297181
Involved_ST,-54.410578760760345
SR_Latest_Impact,1323.3154270456803
Product,-83.79171172793363
Country,543.23948544896
Owner_Country,-489.83411663778253
time_from_start,-479.55349988822024
time_from_previous_event(start),-3.9253512395270587
daytime,16720.096653903594
weekday,-6.719338592660557
# ACTIVITY=In Progress,-54.309804397951346
# ACTIVITY=Awaiting Assignment,5.81972476140404
# ACTIVITY=Resolved,8.049037130871733
# ACTIVITY=Assigned,25.56318187254702
# ACTIVITY=Closed,3.0039810810598198
# ACTIVITY=Wait - User,0.48497237403567434
# ACTIVITY=Wait - Implementation,2.277036604455509
# ACTIVITY=Wait,31.56495733792312
# ACTIVITY=Wait - Vendor,1.887492514682326
# ACTIVITY=In Call,0.3322837135927475
# ACTIVITY=Wait - Customer,0.5059474917398935
# ACTIVITY=Unmatched,-1.5019945491569768e-05
# ACTIVITY=Cancelled,0.0
