,0
SR_Number,1-708529881
Status,-228.61218779533607
ACTIVITY,-49.3837184622194
Involved_ST_Function_Div,-7.536256327075806
Involved_Org_line_3,-251.33040089162282
Involved_ST,-32.84162685122538
SR_Latest_Impact,1087.6007233779367
Product,-52.0412333464425
Country,-67.94838379656835
Owner_Country,-544.8015424677152
time_from_start,-321.16648164923964
time_from_previous_event(start),37.68155646871544
daytime,16152.613116545039
weekday,-7.568536911113537
# ACTIVITY=In Progress,-47.06578553844464
# ACTIVITY=Awaiting Assignment,30.270583008246195
# ACTIVITY=Resolved,4.05710216204812
# ACTIVITY=Assigned,41.83831690561911
# ACTIVITY=Closed,2.7633005929289864
# ACTIVITY=Wait - User,28.450485332980023
# ACTIVITY=Wait - Implementation,10.269951344470936
# ACTIVITY=Wait,25.719768319091653
# ACTIVITY=Wait - Vendor,1.5838928229424656
# ACTIVITY=In Call,0.5322362397430194
# ACTIVITY=Wait - Customer,0.4426241876303445
# ACTIVITY=Unmatched,-6.465696898326552e-05
# ACTIVITY=Cancelled,0.0
