,0
SR_Number,1-717845096
Status,-265.6717382000098
ACTIVITY,8.405650581489342
Involved_ST_Function_Div,97.06269372333092
Involved_Org_line_3,-41.8703837801279
Involved_ST,14.657870278451954
SR_Latest_Impact,1330.2943936248719
Product,475.2306497337657
Country,998.0630077779866
Owner_Country,-57.158334028292686
time_from_start,-424.17260318798947
time_from_previous_event(start),0.7176981477646892
daytime,16760.538046706308
weekday,-14.246741367223294
# ACTIVITY=In Progress,-59.08280444240769
# ACTIVITY=Awaiting Assignment,3.1906128863469116
# ACTIVITY=Resolved,1.5389590665430142
# ACTIVITY=Assigned,58.33319986014378
# ACTIVITY=Closed,2.917335578340623
# ACTIVITY=Wait - User,26.929713796366418
# ACTIVITY=Wait - Implementation,11.898427693021068
# ACTIVITY=Wait,31.631396345991668
# ACTIVITY=Wait - Vendor,1.8241966244843342
# ACTIVITY=In Call,0.8936638152010781
# ACTIVITY=Wait - Customer,0.6422936300809947
# ACTIVITY=Unmatched,1.0035136629463289e-05
# ACTIVITY=Cancelled,0.0
